estado_civil,modalidad_admision,carrera,turno,genero,internacional,beca,desplazado,pagos_al_dia,nivel_educ_padre,nivel_educ_madre,ocupacion_padre,ocupacion_madre,inscritas_1er_sem,nota_1er_sem,aprobadas_1er_sem,inscritas_2do_sem,nota_2do_sem,aprobadas_2do_sem,resultado
1,5,9003,1,1,0,0,0,1,3,3,1,1,6,11.285714285714286,6,6,11.77777777777778,5,Matriculado
1,1,171,1,1,0,1,1,1,3,2,1,2,0,0.0,0,0,0.0,0,Graduado
1,1,171,1,1,0,0,1,1,6,3,3,1,0,0.0,0,0,0.0,0,Matriculado
1,1,9670,1,1,0,0,1,1,3,3,1,1,6,14.0,5,6,12.0,6,Matriculado
1,2,9130,1,1,0,0,1,1,2,2,2,2,5,13.75,4,5,12.0,3,Matriculado
1,1,9670,1,1,0,0,0,0,2,2,3,3,6,13.25,4,6,11.0,5,Abandono
1,2,9147,1,1,0,1,0,1,3,2,1,3,5,14.25,4,5,14.75,4,Graduado
1,2,9147,1,1,0,0,0,0,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,4,9991,0,1,0,0,0,0,3,3,1,1,12,11.25,8,8,11.333333333333334,3,Abandono
1,1,9130,1,1,0,1,1,1,2,3,3,1,6,13.5,6,6,12.5,6,Graduado
1,1,9254,1,1,0,1,0,1,2,3,2,1,6,12.666666666666666,5,6,12.857142857142858,6,Graduado
1,1,9070,1,1,0,1,1,1,2,2,3,2,6,15.166666666666666,6,6,12.333333333333334,6,Graduado
1,5,9119,1,1,0,0,0,1,3,3,1,1,6,13.166666666666666,6,5,15.142857142857142,5,Abandono
1,5,9003,1,1,0,0,0,1,3,2,1,2,12,11.8,10,12,11.444444444444445,9,Matriculado
1,1,9119,1,1,0,0,0,1,3,2,1,2,5,11.5,4,5,0.0,0,Matriculado
1,5,9070,1,1,0,0,1,1,2,2,3,2,6,14.5,6,6,11.333333333333334,6,Graduado
1,1,9773,1,1,0,0,1,1,3,2,1,3,6,13.4,5,6,10.666666666666666,3,Matriculado
1,1,171,1,1,0,0,1,0,2,3,3,1,0,0.0,0,0,0.0,0,Graduado
1,1,9147,1,1,0,1,1,1,2,2,2,3,5,10.8,4,5,12.5,2,Abandono
1,2,9238,1,1,0,0,0,1,3,2,1,2,5,0.0,0,5,0.0,0,Abandono
2,2,9003,1,1,0,0,0,0,2,3,3,1,10,11.428571428571429,6,7,12.0,4,Abandono
1,4,9003,1,1,0,0,0,1,3,2,1,3,14,12.5,8,13,11.6,10,Abandono
1,1,9147,1,1,0,0,0,1,2,2,2,3,5,13.5,2,5,12.333333333333334,3,Matriculado
1,1,9254,1,1,0,0,0,1,2,3,2,1,6,0.0,0,6,0.0,0,Abandono
1,1,9147,1,1,0,1,1,1,2,2,3,3,5,12.75,5,5,11.5,5,Graduado
1,4,9773,1,1,0,0,1,1,2,2,3,2,6,11.333333333333334,3,6,12.333333333333334,3,Matriculado
1,2,9003,1,1,0,0,0,1,3,3,1,1,6,0.0,0,6,0.0,0,Abandono
1,1,9773,1,1,0,0,1,1,3,3,1,1,6,11.4,5,6,12.4,5,Matriculado
1,1,9773,1,1,0,0,1,1,2,3,2,1,6,14.428571428571429,6,6,14.571428571428571,6,Graduado
1,1,9500,1,1,0,0,0,1,3,3,1,1,7,12.492857142857144,7,8,11.7125,8,Graduado
4,2,8014,0,1,0,0,0,1,2,3,3,1,8,11.5,4,8,11.0,4,Abandono
2,2,9991,0,1,0,0,0,1,2,2,3,3,5,11.2,5,5,12.8,5,Graduado
1,1,9147,1,1,0,0,1,0,2,2,2,2,5,12.0,3,5,11.0,3,Abandono
1,1,9500,1,1,0,0,1,1,2,2,3,3,8,15.885714285714286,7,8,15.885714285714286,7,Graduado
1,1,9500,1,1,0,0,0,0,2,3,3,1,7,12.94,4,7,11.58,4,Abandono
2,2,8014,0,1,0,0,0,0,2,2,3,3,6,14.0,6,6,14.166666666666666,6,Graduado
2,2,171,1,1,0,0,1,1,2,2,3,3,0,0.0,0,0,0.0,0,Graduado
4,2,9500,1,1,0,0,0,0,2,2,3,3,7,0.0,0,8,0.0,0,Abandono
1,1,9991,0,1,0,0,0,1,4,5,3,3,5,0.0,0,5,0.0,0,Abandono
2,2,9991,0,1,0,0,1,1,2,2,3,3,5,11.25,4,5,11.0,3,Abandono
1,5,9119,1,1,0,0,0,1,6,6,5,5,5,0.0,0,5,0.0,0,Abandono
2,2,8014,0,0,0,0,0,0,6,6,5,5,6,11.25,4,6,0.0,0,Abandono
2,2,9991,0,0,0,0,0,1,2,2,3,3,5,10.666666666666666,3,5,12.5,4,Matriculado
2,2,8014,0,0,0,0,1,1,6,6,5,5,6,11.8,5,6,10.666666666666666,3,Graduado
1,4,9147,1,1,0,0,1,1,2,6,3,5,10,11.625,8,10,11.181818181818182,10,Graduado
1,4,9238,1,1,0,0,1,1,2,6,5,5,6,0.0,0,5,0.0,0,Abandono
1,1,9070,1,1,0,1,1,1,2,2,3,3,6,10.25,4,6,11.25,4,Abandono
1,4,9991,0,1,0,0,1,1,2,2,3,3,15,10.8,15,14,11.357142857142858,14,Graduado
1,5,171,1,1,0,1,1,0,2,3,2,1,12,12.545454545454543,11,11,12.666666666666666,11,Graduado
1,2,9003,1,1,1,0,0,1,3,3,1,1,7,13.571428571428571,7,6,13.4,5,Matriculado
1,2,9085,1,1,0,0,0,1,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
2,2,9991,0,1,0,0,1,1,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,2,9003,1,1,0,0,1,1,2,2,3,3,6,14.77777777777778,6,6,12.2,5,Graduado
1,2,9003,1,1,0,0,0,1,2,3,3,1,3,0.0,0,4,0.0,0,Abandono
1,2,9119,1,1,0,0,0,1,2,2,3,3,2,0.0,0,2,0.0,0,Abandono
1,2,9147,1,1,0,0,0,0,2,2,3,2,4,0.0,0,5,0.0,0,Abandono
1,2,9991,0,1,0,0,0,0,2,2,3,2,5,0.0,0,5,0.0,0,Abandono
2,2,9670,1,1,0,1,0,1,2,2,3,3,5,11.4,5,5,11.6,5,Graduado
1,2,9003,1,1,0,0,0,1,2,3,2,1,9,11.666666666666666,6,7,10.857142857142858,6,Abandono
1,4,9119,1,1,0,0,1,1,6,6,5,5,10,11.285714285714286,7,8,13.0,5,Abandono
1,1,9773,1,1,0,1,0,1,2,2,3,3,6,11.5,4,6,12.6,5,Graduado
1,1,9991,0,1,0,1,0,1,2,2,3,3,5,16.0,5,5,16.0,5,Graduado
1,1,9773,1,1,0,1,1,1,2,2,3,3,6,12.5,6,6,12.666666666666666,6,Abandono
1,1,9119,1,1,0,0,1,1,2,2,3,3,5,12.0,4,5,13.0,3,Matriculado
2,4,9085,1,1,0,0,0,1,2,2,3,3,5,0.0,0,5,11.666666666666666,3,Matriculado
1,4,9119,1,1,0,0,1,1,2,2,3,3,5,13.0,5,5,12.6,5,Graduado
1,2,9003,1,1,0,0,0,1,3,3,1,1,18,13.714285714285714,13,12,12.083333333333334,12,Graduado
1,1,9119,1,1,0,1,1,1,2,2,3,3,5,12.333333333333334,3,6,12.5,3,Abandono
1,5,9003,1,1,0,0,1,0,2,3,3,1,17,12.727272727272728,11,12,12.7,10,Abandono
1,4,9670,1,1,0,0,0,1,6,6,5,5,5,14.0,1,5,0.0,0,Abandono
1,1,9147,1,1,0,0,1,0,2,3,3,1,5,0.0,0,5,0.0,0,Abandono
1,2,8014,0,1,0,0,0,1,2,2,3,3,6,11.4,5,6,11.0,3,Matriculado
2,4,9670,1,1,0,0,0,1,6,6,5,5,5,0.0,0,5,10.0,1,Abandono
2,2,9003,1,1,0,0,0,1,2,3,2,1,6,18.875,6,12,17.692307692307693,12,Graduado
1,1,9853,1,1,0,0,0,1,6,6,5,5,6,0.0,0,6,0.0,0,Abandono
1,2,9500,1,1,0,0,0,1,2,2,3,3,7,11.333333333333334,6,7,12.6,4,Matriculado
1,5,9991,0,1,0,0,1,1,2,2,3,3,7,13.5,7,5,16.2,5,Abandono
2,2,9254,1,1,0,0,0,1,2,2,2,3,11,15.0,2,9,10.0,3,Graduado
1,2,9119,1,1,0,0,0,0,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,5,9991,0,1,0,0,0,1,2,2,3,3,9,14.22222222222222,9,5,12.8,5,Abandono
1,1,171,1,1,0,0,0,0,2,3,3,1,0,0.0,0,0,0.0,0,Matriculado
1,2,9003,1,1,0,0,0,0,3,3,1,1,7,12.0,4,6,0.0,0,Abandono
1,1,9085,1,1,0,0,1,1,3,3,1,1,5,12.6,5,5,12.0,4,Graduado
1,3,171,1,1,1,0,0,1,3,3,1,1,12,15.083333333333334,12,11,13.083333333333334,11,Matriculado
1,1,9119,1,1,0,1,0,1,2,3,2,1,5,0.0,0,5,0.0,0,Abandono
1,5,9003,1,1,0,0,1,1,2,2,2,2,6,14.5,6,6,15.3,6,Graduado
1,2,9070,1,1,0,0,0,1,2,2,3,3,6,14.5,6,6,13.5,6,Graduado
1,1,9147,1,1,0,0,0,1,2,2,3,2,5,10.0,3,5,13.0,1,Matriculado
1,1,9119,1,1,0,0,0,1,2,2,2,1,5,0.0,0,5,0.0,0,Abandono
1,1,9147,1,1,0,0,0,1,2,2,3,2,5,11.6,5,5,13.2,5,Graduado
2,2,9773,1,1,0,0,0,1,2,2,3,3,6,11.75,4,6,0.0,0,Abandono
1,1,9254,1,1,0,0,1,1,2,2,2,2,6,0.0,0,6,0.0,0,Abandono
1,1,171,1,1,0,0,1,1,3,3,1,1,0,0.0,0,0,0.0,0,Abandono
1,1,9254,1,1,0,1,1,1,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
2,2,9991,0,1,0,0,0,0,2,2,2,3,5,11.25,4,5,11.8,4,Abandono
1,2,9130,1,1,0,0,1,1,2,2,3,3,6,11.571428571428571,5,6,0.0,0,Abandono
1,1,9119,1,1,0,0,1,1,2,2,3,3,5,10.0,4,5,16.0,1,Matriculado
1,5,9003,1,1,0,1,0,1,2,2,3,3,6,13.833333333333334,5,6,12.3,6,Matriculado
1,4,9070,1,1,0,0,1,1,2,2,3,3,6,12.75,4,9,12.666666666666666,3,Abandono
2,2,9147,1,1,0,0,1,1,2,2,3,3,4,0.0,0,5,0.0,0,Abandono
1,5,9130,1,1,0,0,1,1,3,3,1,1,6,11.6,5,6,11.0,2,Matriculado
2,2,9085,1,1,0,0,0,0,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9670,1,1,0,0,1,1,3,3,1,1,6,11.25,4,6,10.333333333333334,3,Abandono
1,2,9003,1,1,0,0,0,0,3,3,1,1,6,0.0,0,6,0.0,0,Abandono
1,1,9773,1,1,0,0,0,1,2,3,2,1,6,14.333333333333334,6,6,15.0,6,Graduado
2,2,8014,0,1,0,0,0,0,2,2,3,2,6,0.0,0,5,0.0,0,Abandono
1,4,9500,1,1,0,1,1,1,2,2,3,3,23,13.5,20,23,13.5,20,Graduado
1,1,9254,1,1,0,0,1,1,2,2,3,2,6,12.666666666666666,6,6,12.2,5,Matriculado
1,1,9500,1,1,0,0,1,1,2,3,2,1,7,12.444285714285714,7,8,11.347142857142858,7,Graduado
1,1,9147,1,1,0,0,1,1,2,2,2,2,5,10.666666666666666,3,5,11.333333333333334,3,Abandono
1,4,171,1,1,0,0,1,1,3,3,1,1,0,0.0,0,0,0.0,0,Matriculado
1,1,9070,1,1,0,1,0,1,2,2,2,2,6,12.666666666666666,6,6,12.4,5,Graduado
1,2,9991,0,1,0,0,0,1,2,2,3,3,5,13.2,5,5,14.833333333333334,5,Graduado
1,5,9003,1,1,0,0,0,1,2,3,3,1,12,12.7,10,12,12.181818181818182,11,Graduado
2,2,9147,1,1,0,0,0,1,2,2,3,3,5,14.833333333333334,5,5,14.8,5,Graduado
2,2,9003,1,1,0,0,0,0,2,2,3,3,10,11.5,4,7,12.0,1,Abandono
4,2,9670,1,1,0,0,0,1,2,2,2,2,6,0.0,0,6,0.0,0,Abandono
1,1,9147,1,1,0,0,1,1,3,2,1,2,5,0.0,0,5,0.0,0,Abandono
1,1,9147,1,1,0,0,1,1,2,2,3,2,5,12.666666666666666,3,5,12.5,2,Matriculado
1,1,9254,1,1,0,1,1,1,2,3,3,1,6,14.714285714285714,6,6,12.5,6,Graduado
1,1,9773,1,1,0,0,1,1,3,3,1,1,6,13.666666666666666,3,6,10.25,4,Matriculado
1,1,9147,1,1,0,0,0,1,3,3,1,1,5,10.8,5,5,13.5,2,Matriculado
1,4,8014,0,1,0,0,0,0,3,3,1,1,8,10.5,4,10,10.428571428571429,7,Abandono
2,2,9003,1,1,0,0,0,1,2,2,3,3,6,15.0,6,6,12.5,5,Graduado
1,1,9773,1,1,0,1,0,1,2,3,2,1,6,12.666666666666666,6,6,14.0,6,Graduado
1,2,9773,1,1,0,0,1,1,2,2,3,3,6,13.166666666666666,6,6,13.666666666666666,6,Graduado
1,1,171,1,1,0,1,1,1,2,2,3,2,0,0.0,0,0,0.0,0,Graduado
2,1,8014,0,0,0,0,1,1,3,2,1,3,6,13.0,6,6,12.5,6,Graduado
1,2,171,1,1,1,1,0,1,2,3,2,1,0,0.0,0,0,0.0,0,Abandono
1,2,9238,1,0,0,0,0,1,2,2,3,3,6,10.0,2,6,15.0,1,Abandono
1,5,9085,1,0,1,0,0,1,3,3,1,1,6,13.333333333333334,6,6,13.375,5,Graduado
2,2,8014,0,0,0,0,0,1,2,2,3,3,6,12.333333333333334,3,6,13.333333333333334,6,Graduado
1,4,33,1,0,0,0,0,1,2,2,3,2,21,13.181818181818182,20,14,11.642857142857142,14,Graduado
2,2,9500,1,0,0,1,0,1,3,3,1,1,7,12.513333333333334,6,8,13.071428571428571,7,Graduado
1,1,9853,1,0,0,0,1,1,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
1,1,9500,1,0,0,1,1,1,2,2,2,2,8,13.585714285714284,7,8,13.585714285714284,7,Graduado
1,1,9556,1,0,0,0,1,1,2,2,2,2,7,11.155555555555557,7,8,11.425,8,Graduado
1,2,8014,0,1,0,1,0,1,2,2,3,3,7,11.857142857142858,6,6,12.0,5,Graduado
1,1,171,1,1,0,1,0,1,2,2,3,2,0,0.0,0,0,0.0,0,Graduado
1,4,9070,1,1,0,0,0,1,2,2,3,2,14,14.0,14,13,13.615384615384617,13,Graduado
1,5,9773,1,0,1,0,1,0,2,2,3,2,6,12.0,5,6,0.0,0,Abandono
1,3,9500,1,0,1,0,1,1,3,3,1,1,7,11.575,4,7,12.419999999999998,5,Matriculado
1,1,9500,1,0,0,0,1,1,3,3,1,1,7,13.198571428571428,7,8,13.0625,8,Graduado
1,5,9085,1,0,1,0,0,1,3,2,1,2,6,13.5,6,6,12.0,6,Graduado
1,1,9670,1,0,0,0,1,1,3,3,1,1,6,13.333333333333334,6,6,12.8,5,Abandono
1,1,9119,1,1,1,0,1,1,3,3,1,1,5,14.25,4,5,10.0,1,Matriculado
1,1,9070,1,0,0,1,0,1,3,3,1,1,6,12.166666666666666,6,6,12.0,4,Graduado
1,1,9500,1,0,0,1,1,1,3,2,1,2,8,12.214285714285714,7,8,12.214285714285714,7,Graduado
1,1,9254,1,0,0,1,0,1,6,2,3,2,6,12.666666666666666,6,6,13.0,6,Graduado
1,1,9773,1,0,0,1,1,1,2,2,3,3,6,12.285714285714286,6,6,13.5,6,Graduado
1,1,9254,1,0,0,1,1,1,2,2,3,3,6,13.0,6,6,13.0,6,Graduado
1,1,9254,1,0,0,0,1,1,3,3,1,1,6,12.142857142857142,6,6,11.166666666666666,6,Graduado
1,1,9500,1,0,0,1,1,1,2,3,2,1,7,13.875714285714285,7,8,13.085714285714284,7,Graduado
1,1,9853,1,0,0,0,0,1,3,2,1,2,6,0.0,0,6,0.0,0,Abandono
1,1,9238,1,0,0,1,1,1,2,3,2,1,6,11.666666666666666,6,6,0.0,0,Abandono
1,1,9085,1,0,0,0,1,1,3,3,1,1,6,13.153846153846152,6,6,11.0,3,Graduado
1,1,9070,1,0,0,1,1,1,3,3,1,1,6,14.5,6,6,12.833333333333334,6,Abandono
1,1,9500,1,0,0,1,1,1,2,2,2,2,7,14.44142857142857,7,8,13.65625,8,Graduado
1,1,9773,1,0,0,0,1,1,2,3,3,1,6,15.166666666666666,6,6,14.285714285714286,6,Graduado
1,1,9147,1,0,0,1,0,1,2,2,3,2,5,11.6,5,5,12.625,4,Graduado
1,1,9773,1,0,0,0,1,1,3,3,1,1,6,11.666666666666666,6,6,12.333333333333334,6,Graduado
1,5,9003,1,0,0,1,0,1,2,2,3,3,6,12.625,6,6,13.2,6,Graduado
1,1,9238,1,0,0,1,1,1,2,2,3,3,6,12.666666666666666,3,6,11.0,6,Graduado
1,1,9130,1,0,0,1,1,1,2,3,2,1,6,12.833333333333334,6,6,13.0,6,Matriculado
1,1,9238,1,0,0,1,1,1,2,2,3,3,6,11.857142857142858,6,6,13.142857142857142,6,Graduado
1,1,9853,1,0,0,0,1,1,3,3,1,1,6,11.4,5,6,10.75,4,Matriculado
1,4,9130,1,0,1,0,0,1,3,3,1,1,5,14.857142857142858,5,5,15.142857142857142,5,Matriculado
1,1,9670,1,0,0,0,0,1,2,2,2,2,6,14.714285714285714,6,6,15.833333333333334,6,Graduado
1,3,9670,1,0,1,0,0,1,3,4,1,3,6,13.5,6,6,13.0,5,Graduado
1,1,9130,1,0,0,1,1,1,2,2,2,3,5,11.5,4,5,12.4,5,Graduado
1,5,9147,1,0,0,0,0,1,6,3,3,1,5,14.0,2,5,0.0,0,Abandono
1,1,9853,1,0,0,1,0,1,2,2,2,2,7,12.833333333333334,6,6,0.0,0,Abandono
1,1,9556,1,0,0,1,0,1,3,3,1,1,7,13.428571428571429,7,8,14.75,8,Graduado
1,1,9070,1,0,0,0,0,1,3,2,1,2,6,0.0,0,6,0.0,0,Abandono
1,5,9003,1,0,0,0,0,1,2,2,3,3,6,11.666666666666666,3,6,11.5,4,Matriculado
1,1,9773,1,0,0,0,1,1,3,3,1,1,6,16.0,6,6,14.333333333333334,6,Graduado
1,1,9238,1,0,0,0,1,1,2,2,2,2,6,13.833333333333334,6,6,11.833333333333334,6,Graduado
1,1,9500,1,0,0,0,1,1,2,2,3,2,8,13.2325,8,8,13.2325,8,Graduado
1,1,9773,1,1,0,1,1,1,2,2,2,2,6,14.0,6,6,14.166666666666666,6,Graduado
1,1,9254,1,1,0,1,1,1,3,3,1,1,6,10.0,2,6,0.0,0,Abandono
1,4,8014,0,0,1,0,1,1,2,2,3,3,16,13.333333333333334,15,13,12.272727272727272,11,Graduado
1,1,9070,1,0,0,1,1,1,3,3,1,1,6,12.5,6,6,14.333333333333334,6,Matriculado
1,1,8014,0,0,0,0,0,1,2,2,3,3,6,12.5,6,6,11.5,6,Graduado
1,1,9991,0,1,0,0,1,1,6,6,5,5,5,10.5,2,5,0.0,0,Abandono
1,1,9119,1,1,0,0,1,1,2,2,3,2,5,10.666666666666666,3,5,11.333333333333334,3,Matriculado
1,1,9119,1,1,0,0,1,1,2,2,3,2,5,10.5,4,5,10.5,2,Matriculado
1,3,9147,1,0,1,0,0,1,3,3,1,1,5,12.0,4,5,11.4,5,Graduado
1,1,171,1,0,0,0,1,1,3,3,1,1,0,0.0,0,0,0.0,0,Matriculado
1,4,9147,1,0,0,0,0,1,2,2,2,3,5,11.5,5,5,10.666666666666666,2,Matriculado
1,1,9773,1,0,0,0,1,1,3,2,1,2,6,14.0,6,6,13.5,6,Abandono
1,1,9853,1,0,0,0,1,1,2,3,2,1,6,13.5,6,6,12.6,5,Graduado
1,1,9500,1,0,0,0,1,1,2,2,3,2,8,13.07375,8,8,13.07375,8,Graduado
2,2,9500,1,0,0,0,0,1,2,2,3,3,7,10.75,2,7,0.0,0,Abandono
1,1,9238,1,0,0,0,0,1,3,2,1,3,6,12.0,1,5,0.0,0,Matriculado
1,1,9254,1,0,1,1,1,1,2,2,3,3,6,14.0,6,6,13.333333333333334,6,Graduado
1,3,9238,1,1,1,0,0,1,2,2,2,2,6,12.333333333333334,6,6,13.428571428571429,6,Graduado
1,1,9500,1,0,0,1,0,1,3,2,1,3,7,13.464285714285714,7,8,14.788888888888888,8,Graduado
1,2,8014,0,0,0,0,0,1,3,2,1,2,6,10.666666666666666,3,6,11.2,5,Matriculado
1,2,9147,1,0,0,0,0,1,2,2,3,3,5,11.6,5,5,12.2,5,Matriculado
1,1,9773,1,0,0,1,1,1,3,2,1,2,6,13.666666666666666,6,6,14.666666666666666,6,Graduado
1,1,9500,1,0,0,0,0,1,2,2,3,2,8,14.4025,8,8,14.4025,8,Graduado
1,1,9500,1,0,0,0,1,1,2,2,3,3,7,15.46875,7,8,16.3875,8,Graduado
1,1,9238,1,0,0,0,0,1,3,3,1,1,6,12.625,6,6,14.166666666666666,6,Graduado
1,1,9500,1,0,0,0,1,1,2,2,2,3,7,14.983333333333334,6,7,14.983333333333334,6,Graduado
1,1,9773,1,0,0,1,1,1,2,2,3,3,6,15.0,6,6,13.0,6,Graduado
2,2,8014,0,0,0,0,0,1,2,2,3,3,9,15.88888888888889,9,7,14.142857142857142,7,Graduado
1,5,9085,1,0,0,0,1,1,2,2,3,3,6,11.5,4,6,11.0,3,Abandono
1,1,9254,1,0,0,0,1,1,2,2,3,3,6,10.5,2,6,10.0,1,Abandono
1,1,9500,1,0,0,0,1,1,2,2,3,2,7,13.983333333333334,6,7,13.983333333333334,6,Graduado
1,1,9238,1,0,0,0,0,1,2,2,3,3,6,13.0,6,6,12.833333333333334,6,Graduado
1,1,9238,1,0,0,1,1,1,2,2,3,2,6,13.666666666666666,6,6,13.0,6,Graduado
1,2,9003,1,0,0,0,1,0,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
1,1,9147,1,0,0,0,0,1,2,2,3,3,5,14.4,5,5,15.4,5,Graduado
1,2,9991,0,0,0,0,0,1,2,2,3,2,5,12.0,4,5,11.25,4,Matriculado
1,1,9853,1,0,0,0,1,1,2,2,1,2,6,14.166666666666666,6,6,13.666666666666666,6,Graduado
1,1,8014,0,0,0,0,1,1,6,2,5,3,6,12.2,5,6,12.0,6,Graduado
1,1,9147,1,0,0,0,1,1,2,3,3,1,5,12.0,3,5,12.666666666666666,3,Matriculado
1,1,9147,1,0,0,0,1,1,2,3,2,1,5,10.5,2,5,11.0,1,Matriculado
1,1,9853,1,0,0,0,0,1,2,2,3,3,6,12.333333333333334,3,6,10.5,2,Abandono
1,1,9853,1,0,0,0,1,1,3,2,1,2,6,12.2,5,6,12.2,5,Matriculado
1,2,9003,1,0,0,0,0,1,2,2,2,2,6,0.0,0,6,0.0,0,Abandono
1,1,9853,1,0,0,0,1,0,2,2,3,2,7,11.5,6,7,13.166666666666666,6,Matriculado
1,5,9147,1,0,0,0,0,1,2,2,2,3,9,10.88888888888889,9,10,11.615384615384617,10,Graduado
1,2,9556,1,0,0,0,0,1,2,2,2,2,7,12.166666666666666,6,8,11.675,8,Abandono
1,1,9147,1,0,0,0,1,1,2,2,2,2,5,10.0,2,5,12.0,1,Matriculado
1,1,9070,1,0,0,1,0,1,2,2,3,2,6,12.666666666666666,6,6,12.166666666666666,6,Graduado
1,1,9070,1,0,0,0,1,1,2,3,3,1,6,11.4,5,6,12.2,5,Abandono
1,4,171,1,0,0,1,0,1,2,2,3,2,0,0.0,0,0,0.0,0,Abandono
1,1,9085,1,0,0,0,1,1,2,2,3,2,5,13.0,2,5,12.0,4,Matriculado
1,1,9853,1,0,0,0,1,1,2,2,3,3,6,13.4,5,6,12.0,5,Matriculado
1,1,9853,1,0,0,1,1,1,2,2,3,3,6,13.5,6,6,12.8,5,Abandono
1,1,9254,1,0,0,0,1,1,3,3,1,1,6,12.25,4,6,11.333333333333334,3,Matriculado
1,1,9238,1,0,0,0,1,1,2,2,2,3,6,12.285714285714286,6,6,12.833333333333334,6,Graduado
1,1,9085,1,0,0,0,1,0,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9238,1,0,0,0,1,1,2,2,3,3,6,10.5,2,6,13.0,1,Abandono
2,5,9085,1,0,0,0,0,1,2,2,3,3,5,14.0,3,5,12.0,5,Graduado
1,5,9085,1,0,0,0,1,1,2,2,3,3,5,14.2,5,5,12.2,5,Graduado
1,1,9773,1,0,0,0,1,1,3,2,1,3,6,13.0,5,6,13.142857142857142,6,Abandono
1,1,9254,1,0,0,0,1,1,2,2,3,3,6,11.0,6,6,12.75,4,Graduado
2,4,9991,0,0,0,0,0,1,2,2,3,3,8,11.0,3,7,10.0,2,Abandono
1,1,9500,1,0,0,0,1,1,2,3,3,1,7,12.385714285714286,6,8,13.755555555555556,8,Graduado
1,1,9773,1,1,0,0,1,1,3,3,1,1,6,14.75,4,6,12.25,4,Graduado
1,1,9130,1,0,1,0,1,1,2,3,2,1,5,16.166666666666668,5,5,15.833333333333334,5,Graduado
1,2,9991,0,1,0,0,0,1,2,3,3,1,5,0.0,0,5,0.0,0,Abandono
1,1,9119,1,1,0,0,1,1,2,3,2,1,5,12.4,5,5,13.0,3,Abandono
1,1,9130,1,1,0,0,0,0,3,3,1,1,6,11.6,5,6,13.0,4,Abandono
1,1,9853,1,0,0,1,1,1,2,2,3,2,6,12.2,5,6,0.0,0,Abandono
1,1,9254,1,0,0,1,0,1,2,3,2,1,6,11.0,5,6,12.8,5,Graduado
1,1,9853,1,0,0,1,1,1,2,2,2,3,6,12.333333333333334,6,6,12.4,5,Abandono
1,5,9238,1,0,0,1,0,1,3,3,1,1,6,14.833333333333334,6,6,12.571428571428571,6,Graduado
1,4,9070,1,0,0,0,0,1,3,3,1,1,10,11.555555555555555,9,11,11.9,10,Matriculado
1,1,9070,1,0,0,1,1,1,2,3,3,1,6,12.0,6,6,11.833333333333334,6,Graduado
1,4,8014,0,0,0,1,1,1,2,2,3,2,13,12.727272727272728,11,11,12.6,10,Graduado
1,4,9991,0,0,1,0,0,1,2,2,3,3,2,10.5,2,1,11.0,1,Abandono
1,1,9773,1,0,1,0,1,1,2,3,3,1,6,12.333333333333334,6,6,12.0,6,Graduado
1,2,9991,0,1,0,0,0,1,2,2,3,3,5,0.0,0,5,12.0,1,Abandono
1,1,9500,1,1,0,0,0,1,3,3,1,1,7,14.842857142857143,7,8,14.38888888888889,8,Graduado
1,1,9500,1,1,0,0,0,1,2,3,2,1,7,12.2,7,7,12.2,7,Matriculado
1,1,9147,1,1,0,1,0,1,2,3,2,1,5,10.8,4,5,11.75,4,Matriculado
1,2,9991,0,1,0,0,0,1,2,2,3,3,5,12.75,4,5,14.333333333333334,5,Matriculado
1,2,9991,0,1,0,0,0,1,3,3,1,1,5,11.0,2,5,12.0,1,Abandono
1,1,9254,1,1,0,0,0,1,2,2,3,3,6,10.75,4,6,0.0,0,Abandono
1,4,9500,1,1,0,0,1,1,3,3,1,1,8,12.55375,8,8,12.55375,8,Graduado
1,1,9500,1,1,0,0,1,1,3,2,1,2,8,12.665714285714284,7,8,12.665714285714284,7,Graduado
1,1,9670,1,1,0,0,1,1,2,3,2,1,6,12.714285714285714,6,6,13.0,4,Matriculado
1,2,9556,1,1,0,0,0,1,3,3,1,1,7,11.75,2,5,0.0,0,Abandono
1,1,9254,1,1,0,0,1,0,2,2,3,3,6,11.0,3,6,0.0,0,Abandono
1,1,171,1,1,0,0,1,1,3,3,1,1,0,0.0,0,0,0.0,0,Graduado
1,1,9147,1,1,0,0,1,1,2,2,3,3,5,13.4,5,5,12.2,5,Graduado
1,1,171,1,1,0,0,1,1,2,2,2,2,17,12.578947368421051,17,17,12.117647058823527,17,Graduado
2,2,9119,1,1,0,0,0,1,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9773,1,1,0,1,1,1,2,2,3,3,6,12.0,6,6,11.5,6,Graduado
1,1,9670,1,1,0,0,0,1,3,3,1,1,6,12.333333333333334,3,6,0.0,0,Abandono
